"label","gender","profession","ideology_binary","ideology_multiclass","tweet"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Igual que tú quedas en navidad con los del curro, el gimnasio y la facultad, ellos montan una comida con los del juicio de Bankia. Nunca se vio tan unidos a los del [POLITICAL_PARTY], [POLITICAL_PARTY], [POLITICAL_PARTY], empresarios y sindicatos como en aquel banquillo de los acusados"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Nueva advertencia del CGPJ al ministerio de [POLITICIAN]: maltratar a una mascota cuando el objetivo sea dañar a la pareja o expareja estará más castigado que golpearla a ella"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Frente a ese argumento de que ""las mujeres están más protegidas aunque bajen las penas"", esta es la cruda realidad"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","@user Lo contamos el lunes, Nieves, pero igual te despistaste"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Aquí, en esta entrevista con @user  la realidad de la justicia, más allá de las intriguitas y los enreditos de la plaza de la Villa de París y aledaños"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","@user Cuando se iban actualizando los datos. Pero aquí hay actualizaciones a diario"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Bárcenas pide 41 años de cárcel para Villarejo, la policía patriótica y su antiguo compañero de partido, el exministro del Interior Jorge Fernández Díaz, por montar la Kitchen, ""una operación parapolicial al margen de la ley para destruir la información que pudiese afectar al [POLITICAL_PARTY]"""
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Juicio a la diputada de la [POLITICAL_PARTY] Eulàlia Reguant por negarse a contestar a [POLITICAL_PARTY] en el juicio del procés. Su defensa culpa al presidente del tribunal, Manuel Marchena, por no haber indagado en el ""perjuicio moral"" que se podía haber ocasionado a la testigo permitiendo sus preguntas"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","La Audiencia de Cantabria concluye que no puede aplicar la disposición transitoria del Código Penal de 1995, como defiende la Fiscalía General del Estado, porque es ""específica de aquella ley y se refería a las posibles revisiones de condena que se iban a producir en 1995"""
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","@user Sigo a pie de calle, aunque a veces esté a cubierto, y de vez en cuando sigo pasando frío y calor. El libro yo creo que te va a gustar. Gracias"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","@user Pero es que lo verdaderamente relevante no es que sean mujeres, que también, sino que son las mismas las que unas veces rebajan y otras mantienen las penas"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","@user ¿En serio no lo estamos explicando? Pues de verdad que ya no sé qué más hay que explicar"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","La Audiencia de Badajoz aplica la ley del 'solo sí es sí', más favorable para un condenado por violación, y le rebaja la pena de 11 a 10 años y medio de cárcel. Otro caso de pena intermedia que se rebaja. La horquilla iba de 8 a 12 y ahora va de 6 a 12"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","-Ferreras: ¿Va a indultar a Griñán?. -[POLITICIAN]: Lo que tenemos que hacer es respetar el procedimiento judicial."
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Más Balagueres en los dos lados, por favor. María Luisa Balaguer, magistrada del Constitucional: ""En el pleno de ayer falló la visión de Estado"""
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","La Sala de lo Penal de la Audiencia Nacional rechaza el recurso de [POLITICIAN] y confirma la decisión del juez García-Castellón de investigarle por blanqueo y falsedad,al recibir 425.000 euros por un informe de asesoría para la Alianza Bolivariana para los Pueblos de Nuestra América"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","@user Porque es una ley que puede interpretarse de formas distintas, como estamos viendo"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Datos de violencia machista del CGPJ en 2021. La tasa de feminicidios fue de 2,37 mujeres por cada millón, la más baja de la serie histórica. 10 de las 49 mujeres asesinadas presentaron denuncia contra su agresor y en 9 casos fueron protegidas. 35 niños se quedaron huérfanos"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","El Tribunal Constitucional rechaza por ""falta de legitimación"" la recusación presentada por el [POLITICAL_PARTY] para apartar a Conde-Pumpido y otros tres miembros del Pleno en el debate sobre la ley del aborto de [POLITICIAN]"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Lo de la malversación. ➡️El [POLITICAL_PARTY] la amplió en 2015 con la modalidad de administración desleal. ➡️[POLITICAL_PARTY] propone eliminarla. ➡️El [POLITICAL_PARTY] la vuelve a incluir rebajando la pena 2 años. Se metió 'ad hoc' para perseguir a los independentistas y se reduce 'ad hoc' para beneficiarles"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Anticorrupción pide hasta 21 años de cárcel para los cabecillas de la trama del 3 per cent por el amaño de contratos públicos para financiar a Convergència entre los años 2008 y 2015. También reclama multa de tres millones de euros para el PdeCat como heredero de la formación"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Las rebajas de penas a delincuentes sexuales por la ley del 'sí es sí' han sido adoptadas por jueces conservadores y progresistas. Han aplicado la retroactividad penal a favor de reo el Supremo y al menos 11 TSJ autonómicos y 30 audiencias provinciales. El relato anda moribundo"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Primera reacción en el Supremo a la supresión de la sedición: se recalcularán a la baja las penas por el procés (conmutadas las de prisión por los indultos, quedan las inhabilitaciones para cargo público) y se da un argumento a los independentistas ante el Tribunal de Estrasburgo"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Lo que hace el sector conservador en el TC y en el CGPJ es gravísimo:una ofensiva judicial en toda regla para evitar la renovación que toca constitucionalmente. Mañana a las 10, Pleno de urgencia del TC para parar la ley que busca su renovación antes de que el Congreso la apruebe"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Reunión esta tarde a las 16.00 de la comisión negociadora del CGPJ para cerrar los candidatos al TC. ¿Será la última?"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","La cifra de delincuentes sexuales beneficiados por la ley del 'solo sí es sí' se eleva a 372, al sumarse 19 nuevas rebajas de sentencias firmes en Castilla-La Mancha (10 en Guadalajara, 5 en Toledo, 3 en Ciudad Real y una en Cuenca) y otras diez en Baleares"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Los conservadores impulsan una nueva candidata al TC y mantienen el veto al aspirante progresista ."
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","@user Pues hoy, en concreto, que sepamos, siete rebajas de nueve revisiones. Esos son los datos"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Por primera vez en democracia la falta de acuerdo de [POLITICAL_PARTY] y [POLITICAL_PARTY] para renovar el CGPJ provoca la dimisión de su presidente y una situación inédita en el tercer poder del Estado"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Llop no sabe si las horquillas de penas de la ley del 'solo sí es sí', que ha provocado al menos 417 rebajas de penas a violadores y pederastas, las diseñó Justicia o Igualdad. ""Es una ley que aprobó el Parlamento"", afirma en @user"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","@user Llevamos días explicándolo. Lo argumentan por la retroactividad penal a favor del reo (la nueva ley es más beneficiosa que la antigua porque las horquillas se han modificado a la baja). Fiscalía defiende que si la pena antigua cabe en el nuevo CP, hay que mantenerla"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","La malversación con enriquecimiento propio o de terceros se deja como en el art 432.2 (de 4 a 8 años y agravada hasta 12). [POLITICAL_PARTY] plantea un art 432 bis para ""la autoridad que, sin apropiarse, dedique fondos a usos particulares y ajenos a la función pública"". ¿Encaja ahí el procés?"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Tremendas las imágenes del sumario que hemos adelantado hoy en @user y que muestran una especie de 'operación Cóndor' africana. Así tortura el régimen de Guinea a los disidentes. Ya lo investiga la Audiencia Nacional. Con @user ."
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","@user Muchas gracias, Javier. No sabes cómo me alegra leerte. 😀"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","Entre ayer y hoy se han registrado otras 14 rebajas de pena a violadores y pederastas en aplicación de la ley del 'sí es sí': 7 de la Audiencia de Bizkaia, 3 del TSJ de Andalucía, 2 en Zamora, una en A Coruña y otra en Cáceres.. Ya son 195 los agresores sexuales beneficiados"
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","La Fiscalía General del Estado fijará un criterio único en la revisión de condenas por malversación y dejará claro que la reforma no afecta a delitos cometidos antes de 2015."
"b88167374c8fa059c7c4a246ac19b70b","male","journalist","left","moderate_left","@user No dejé de tuitear. Mira, aquí esta el tuit sobre el archivo. Y gracias siempre por tu atención"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user ¡Qué cosas me dices, ladrón! Gracias y un abrazo."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user La libertad individual. Su fuerza como nación hunde sus raíces en el liberalismo. No me refiero al liberalismo social -que es sustancialmente conservador- sino al liberalismo clásico, real, que permite al ciudadano preguntarse ¿por qué no? y atreverse. Y, muchas veces, logralo."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Tras confirmarse, era lógico, que RW ejerce su opción de renovación con los LA Lakers, los dos jugadores NBA mejor pagados para la temporada 2022-2023 son: 1) Stephen Curry - $48.1M; 2) Russell Westbrook - $47.1M."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Los 23 miembros del equipo nacional de EEUU recibirá un estipendio de $10,000 por partido jugado en Catar. El 90% de los bonus que reciba de la FIFA será distribuido equitativamente entre los 46 miembros de los equipos masculino y femenino."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Genial hilo, como siempre, buen amigo. Un Rino Gattuso siempre en mi equipo. Un tío que se comió caracoles vivos por una apuesta con los compañeros, va a por todas. Un CP Solver de libro. 😂"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Entrevistón! a mi buen amigo, referencia, presidente y compañero Javier Recuenco."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Por cuarto curso académico consecutivo, el Instituto de Empresa (IE) me ha honrado con el Premio a la Excelencia Docente. En realidad me han concedido tres premios de golpe. Todo un honor. Gracias a la institución, al claustro de profesores y, sobre todo, a los estudiantes."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Este recién [POLITICIAN] es más fan de los Celtics que mi amigo @user 😂"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","OKC no es el único equipo que lo hace, sin duda. Pero este quinteto inicial -del que solo los muy entendidos conocen su identidad- es un ejemplo claro de eso que se llama ""tanking"". O jugar a evitar ganar. Por cierto, ganaron a POR (que va por la misma senda del ""tanking"")..."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user &gt;un grado alto de contundencia en la denuncia de la vergüenza que está sucediendo. Lo soy porque estoy seguro de que vías más moderaditas ya se han intentado (no soy tan pretencioso como para pensar que soy el primero que detecta o lucha contra esto) y su ineficacia es obvia. Lo&gt;"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user No soy objetivo. George es un gran ser humano. Vino a fichar por el Real Madrid sin tener un conocimiento exhaustivo del basket europeo. No tuvo especial éxito. Dejó huella. Y, cuando se fue a entrenar a la NBA, ya era un madridista para siempre."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user ¡Ánimo con la gran tarea que tienes por delante, Ignacio!"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Mucho FDS* en las respuestas y citados a este tuit no me da la vida para ver todos gracias por participar lo siento. FDS: Franco Derangement Syndrome."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user Jeje no es mi deseo prolongar extemporáneamente la charla, pero me temo, Lucas, que en tus dos últimos tuits hay dos flagrantes falacias que, por mor de la verdad, debo señalar y, en lo posible, remediar (por cierto, no entendí que te la otra vez te asombrara que te señalara&gt;"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user &gt;lo digo en serio, no como un mero rito para que luego me pobléis el TL con 8 tuits vuestros más. Me gusta interactuar por aquí, pero con 67.000 seguidores esto solo es posible si se siguen unas normas básicas (entre ellas, que cuando se me pregunta sobre un texto mío, yo pueda&gt;"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user Es el criterio de individualidad, no de vida. Ergo si 1) está vivo (no es un feto muerto) y 2) no comparte ADN con la madre, entonces 3) es un individuo vivo y matarlo está mal."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user Jajaja ¡lucecita roja, cuidado, que este habla del amor y del perdón, como un tal Jesús! La verdad es que me encanta tuíter, en la vida real nunca veo a gente igual :)"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user &gt;tanto las políticas de inmigración deben contar con ese dato (luego ya qué política concreta se aplique será un combinado de varios datos más y de principios y valores relacionados)."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user Seamos sinceros. Sí, sí sabes quién contrata a [POLITICIAN]. Y que me digas a mí lo que me dices sirve de poco. Te animo, si quieres que sea útil, a escribir a tu obispo con las consideraciones que consideres oportunas al respecto. Sería un acto loable de valentía, aun si no sirviera."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Si de verdad no te gustan las etiquetas, no te obsesiones con ponerte la de que no te gustan las etiquetas."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Hace años se transmitió por radio que llegaba el fin del mundo de modo tan realista que muchos se suicidaron al oírlo: se quitaban la vida... para no tener que morir. ¿Por qué esta paradoja?. Para J. Ratzinger (DEP) esto revelaba nuestra melancolía más real; pero había respuesta."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","¿Es impresión sólo mía o los moderaditos llevan unos días muy poco moderados en su defensa del moderaditismo? ¡Ojalá vuelvan pronto a su moderación!"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user También os digo que con lo fácil que pasan algunas del mundo de la política al de la farándula, es casi inevitable venirse arriba y pensar que todo es farsa, mera ficción en que solo importa construirte bien tu personaje (público, por supuesto, que la fama da bien de dopamina)."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user &gt;a toda la sociedad. Así que gracias por tu invitación, pero quizá admite recorrido de vuelta :) En todo caso, me quedo con tu frase ""Cuénteme lo que quiera"", que deja claro lo que desde el inicio intuí: que si no sabes entender el argumento de un genio como Kuehnelt-Leddihn, &gt;"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","En el piso 78 la Torre 2 trabajó un servidor. Nunca olvidaremos las vidas que se perdieron, los supervivientes, tantos y tantos héroes... Siempre en el recuerdo."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user Sí, o al hecho de que entramos en la era de Acuario, pero si una teoría que presenta esos enfrentamientos como algo necesario se populariza y luego esos casos aumentan, es de lo más razonable ver una ligazón entre ambos. De hecho es el escepticismo lo irracional ahí."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user El vídeo es divulgativo, veo que tengo que aclararlo mucho por aquí aunque estoy acostumbrado a prever por anticipado respuestas… pero que la gente se piense que toda la base del estudio es justo las imaginitas que ve no me lo esperaba, lo reconozco :)"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user Aquí te explica Buda qué te pasa por insultar:"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user Yo es que creo que ni lo está criticando, sino que simplemente está expresando su disgusto, como con las acelgas. Y, por tanto, debemos atribuir similar valor argumentativo a ambas expresiones de disgusto personal (nulo)."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","El baloncesto no es ajedrez; obvio. Pero, en la victoria de ayer ante Lituania, me parece importante señalar el abrumador triunfo táctico de Sergio Scariolo y su staff sobre el staff técnico de Lituania. La zona mixta, en particular, resultó ser un puzzle para los lituanos."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","La verdad es sólo una: Lula y los socios supranacionales a los que sirve han vuelto a Brasil para terminar su obra inconclusa de institucionalizar la corrupción en Brasil para apuntalar el Foro de São Paulo."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","La conmemoración del nacimiento de Antonio de Nebrija también ha estado entre nuestros últimos trabajos, a través de la Efeméride número 23:"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Es un honor también haber podido celebrar el I Programa Jóvenes Líderes de la Iberosfera, que ha reunido a jóvenes de diferentes lugares en un itinerario que se ha desarrollado durante varias semanas en distintos países del mundo:."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user Yo tampoco las veo, salvo en España, donde es potente la Escuela de Oviedo (G. Bueno)."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user &gt;haya católicos con una actividad loable en el asunto del aborto, y de hecho los citados me lo han agradecido, amables. ¿Lo agradeces tú, Manuel? No sé, por tu tuit parecería que solo te preocupa que entre los citados no haya curas. Por eso, sí, parece que reclamas cuotas o algo."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user &gt;individuales y en casos de acciones colectivas) y sí, creo que esos otros modos no se están usando, ergo sí, creo que es reprochable esa inactividad haciendo hincapié en que se queda donde se queda: en tuits y otras cuantas expresiones verbales de presunto ""descontento&gt;"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user Hombre, tiene que ver. No se habla de varios Padres (con mayúscula), sean o no Dios, e incluso Jesús habló explícitamente sobre no ir llamando a cualquiera padre por ahí. Ergo lo mismo se aplica a la Madre por antonomasia (aunque no sea Dios)."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Hay gente que da tantos problemas que, cuando lleva un tiempo sin darte problemas, entonces te preocupas por ella y temes si les habrá pasado algo y así, en el fondo, consiguen también darte problemas cuando no te estaban dando problemas."
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","Preironía, ironía, posironía y metaironía: aprende a diferenciar estos cuatro tipos de lo irónico en función del eje ignorancia/sabiduría y el eje ingenuidad/cinismo. ¡Al final puedes incluso hacer tu propio test para saber dónde andas! por @user"
"b93b8eaeccd48ea176efd5121a4c3392","male","journalist","right","right","@user Jajaja Santa Teresa no era nada rigorista, te invito a leerla (con ojos menos sesgados que a Kuehnelt-Leddihn, aunque la verdad es que ella es aún más clara cuando previene a sus monjas contra todo exceso ahí) :) Y, por supuesto, jamás soñó con expandir los métodos de su reforma&gt;"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Discrepo: me parece del todo meapilas atribuir gratuitamente ""infecundidad"" a todos aquellos que presten una loable batalla en pro de una civilización buena si luego, en lo personal, no lo acompañan de un esfuerzo explícito de conversión religiosa. Hay muchos ejemplos de ayuda&gt;"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user No, a defender de él, que es lo contrario que él hace."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Sí, siempre he pensado que el 2º mandamiento (que, al menos por ordinalidad, no parece una cosa menor) es a día de hoy el gran desconocido. Yo de hecho a veces me paso por el otro lado y restrinjo un tanto mis referencias a Dios. Sobre el resto de cosas, en este hilo aportamos &gt;"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Es que eso viene en el tema 45, que nunca da tiempo a impartirlo."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","Julien Freund no solo fue un relevante filósofo francés del siglo pasado, sino que en su juventud participó en la Resistencia francesa contra los nazis y el gobierno de Vichy. Mas también supo legarnos este impactante testimonio contra la deificación de movimientos como el suyo."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","La evolución ideológica de esta mujer ya os avanzo yo donde acabará: en unos meses apoyará el referendo que quiere hacer el [POLITICAL_PARTY] en Cataluña, e incluso hará un mitin final con travestis y prostitutas, todos vestidos con plumas, bajo el lema “Con [POLITICIAN], la secesión es más molona”."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Y decir que en el s. I no se entendería una diosa Madre es simplemente ignorar la historia de las religiones. Claro que se entendía, las había y numerosas."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Oh, no, sería un castigo absolutamente novedoso para mí, no sé si lo podré soportar."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Si la oposición es mayoritariamente de izquierdas y la mayoría de partidos de izquierda se opone no es ningún retorcimiento decir que se aprueba contra tal izquierda. En todo caso, ¡gracias por tu bucle! Lo dejo. ¡Saludos!"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Maravilloso, aunque siempre he pensado que el final desmerece un tanto el resto del magistral relato."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user ¡Muy interesante lo de Holmes, pero más valioso para un seminario sobre Schmitt que para un articulito de prensa! ¡Gracias mil por ello!"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user El [POLITICAL_PARTY] no era la única izquierda. Votaron en contra Partido Radical, Partido Radical Socialista y Acción Republicana. Indalecio Prieto se ausentó para no votar a favor. Todos, izquierda."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user ¿Qué es lo del politono y el Niño Jesús?"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user ¿Te imaginas que todas mis critiquillas al Sumo Pontífice se debieran solo a que estoy celosote porque hizo lo mismo que yo, usar a partir de determinado momento el nombre del santo de Asís? Parecería la solución a una novela de misterio mala :)"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","Uno de los aspectos más desagradables del autoritarismo del actual Gobierno es ver cómo cunden a tu lado, en gente que no esperabas, los ""Uy, mejor no digas eso por si..."" y los ""Vaya, mejor no hagamos esto otro por si..."". La autocensura añade, a la censura, autohumillación."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Y yo quiero decir que insistir en que todos los cristianos tengan como centro absoluto de su vida esos 2 amores es postergar la cosa ad kalendas graecas, pues la inmensa mayoría no han tenido ese centro en efecto como tal y aun así han podido aportar mucho (o no, en otros casos)."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","No os preocupéis, que fijo que luego llega el [POLITICAL_PARTY] verdadero, el bueno, el de 2 o 3 barones regionales y algún dirigente del año de la polca, y le pone un par de mohines a esto. Y entonces ya podremos decir que quien se cargó la independencia del poder judicial no fue el [POLITICAL_PARTY]."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","Estamos en @user  ahora con una entrevista a @user . ¡Os espero!"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Espero que lo hayan hecho variando colores y formas, sí (es lo más previsible)."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","«Hay que luchar contra el machismo, contra la homofobia, contra el autoritarismo, claro. Pero eso no se hace yendo contra la familia. Sería como luchar contra una pulmonía… eliminando el pulmón»."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Qué lástima no poder retuitearte. ¿Puedo hacer captura de pantalla, al menos? Pleeeease."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","Nos ha contado además una anécdota no muy conocida: que hace años mantuvo un debate con Gustavo Bueno en la Universidad de Valladolid, debate que finalizó... en comisaría. ""Luego, con el tiempo, Bueno acabaría haciéndose aún más católico de lo que ya era entonces""."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","Más de mil profesores universitarios hemos pedido que las nueva ley de universidades apoye “el deber de neutralidad ideológica” de tales instituciones: evitemos que se vuelvan centros de adoctrinamiento o que desde los rectorados se entre a politiquear."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","«Lo católico está de moda». Hoy hablo en @user de un artículo en el New York Times que hizo enrabietar este verano a muchos «progres»; de las quejas de un niño de 10 años sobre sus clases de «Reli»; y de mis charlas sobre herejías con ingenieros."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Este se llamaba Francisco (como yo tras mi confirmación)."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","Denme dos carros. Uno tirado por la Justicia y la Soberbia, el otro por el Pecado y la Humildad. Y verán cómo el carro del Pecado adelanta al de la Justicia, no por sus propias fuerzas, sino por las de la Humildad unidas a él; y el otro carro se quedará atrás. S. Juan Crisóstomo"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user No, ha salido por la tangente, porque mi tuit inicial es sobre Nostra Aetate y una y otra vez elude decir qué piensa al respecto de forma clara y distinta."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user No me he venido a Madrid para disfrutarlo solo en el breve espacio que resta hasta que accedas al gobierno salvífico de este país. Dejemos de momento la sede operativa y mi residencia en Madrid aunque los actos ceremoniales podemos organizarlos en Toledo y Tarragona."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user &gt;semillas por el campo (una civilización) sabiendo que sí, que unas fructificarán más y otras menos (o nada), pero que decidir a priori quiénes son las fructíferas y las no fructíferas es inane (e incluso una vez que se ve tal cosa, y por eso cité la parábola de la cizaña, &gt;"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Estás hablando de autoridad en tanto atribuyes la fiabilidad del estudio a su autor (algo irrelevante en ciencia), no a los factores que menté."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user O que la haga quien quiera escucharla: es más práctico :)"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Yo te diría que desde que me enteré de esa posibilidad (de pequeñito) aguardaba con ilusión el día de mi confirmación casi solo por eso :)"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","Cómo superar las penas con ayuda de Santo Tomás y la química: en el día de este filósofo santo, recupero este artículo que escribí para aprender con él a servirnos de nuestros neurotransmisores."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Por cierto, ojalá leyeran más a Jacob Neusner muchos de los que hoy he visto que aún cultivan el odio a los judíos y, lo que es peor, envuelto en ropajes que torticeramente pretenden hacerse pasar por cristianos (Ratzinger tenía claro que no lo son)."
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Lo bueno (para ellos) de los sanchistas cuando hacen cosas así es que te dejan en una situación en que no sabes si acusarles de incompetencia profesional supina... o simplemente de haber mentido (como es marca de la casa). Y esa duda a mí me paraliza: ¿bajeza intelectual o moral?"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user 2a) A mí no me parecen ""prescindibles"" las cosas que cuento, sino indignantes e impresentables. ¿Te lo parecen a ti, Manuel? ¿Las has denunciado tú? ¿Te parece mal que otros las denunciemos? Son cosas que no me quedan claras en tus tuits, la verdad. 3) Mi artículo NO omite que&gt;"
"b9a13f65d6204e3b57500bb2d35d2e68","male","journalist","right","right","@user Mis familiares mujeres son tan inteligentes como para tener de esto las mismas opiniones que las chicas implicadas, y no la tuya, que no te has enterado de nada."
